No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
1408,0.000412022483547295,133031,133093,133132,0,1.2,1.2,9551,5387,9553,0.1,0.1,0.1,119.96,-120.03,16.38,149.97,-76.43,1
1409,1.31100046883532e-05,133125,133124,133124,0.7,0.7,0.7,9577,5627,9219,0.1,0.1,0.1,120,-120,18.39,147.53,-76.39,0
1410,0.000411846332532811,133031,133093,133132,0,1.2,1.2,9573,5623,9218,0.1,0.1,0.1,119.96,-120.03,18.39,147.5,-76.43,1
1411,1.41093778349027e-05,133125,133124,133124,0.7,0.7,0.7,9947,7210,7210,0.1,0.1,0.1,120,-120,30,136.39,-76.38,0
1412,0.000410791298574389,133031,133093,133132,0,1.2,1.2,9945,7206,7209,0.1,0.1,0.1,119.96,-120.03,30,136.35,-76.43,1
1413,1.646874381575e-05,133125,133123,133123,0.7,0.7,0.7,12061,11326,2640,0.1,0.2,0.2,120,-120,51.31,123.77,-76.38,0
1414,0.000408397030972222,133031,133093,133132,0,1.2,1.2,12062,11321,2640,0.1,0.2,0.2,119.96,-120.03,51.3,123.73,-76.43,1
1415,1.76376091366974e-05,133125,133123,133123,0.7,0.7,0.7,13521,13415,437,0.1,0.2,0.3,120,-120,58.72,120.53,-76.38,0
1416,0.000407245885947844,133032,133093,133131,0,1.3,1.2,13523,13410,437,0.1,0.2,0.3,119.96,-120.03,58.7,120.48,-76.43,1
1417,1.35768629983481e-05,133125,133123,133124,0.7,0.7,0.7,12451,1622,12462,0.1,0.1,0.1,120,-120,3.7,150.34,-63.77,0
1418,0.000413719159718328,133031,133093,133132,0,1.2,1.2,12444,1621,12457,0.1,0.1,0.1,119.96,-120.03,3.69,150.31,-63.82,1
1419,1.36192067122906e-05,133125,133123,133124,0.7,0.7,0.7,12444,1637,12444,0.1,0.1,0.1,120,-120,3.77,150,-63.77,0
1420,0.000413697802963281,133031,133093,133132,0,1.2,1.2,12438,1635,12440,0.1,0.1,0.1,119.96,-120.03,3.77,149.97,-63.82,1
1421,1.39516479917878e-05,133125,133123,133124,0.7,0.7,0.7,12393,1751,12308,0.1,0.1,0.1,120,-120,4.35,147.53,-63.77,0
1422,0.000413530509313951,133031,133093,133132,0,1.2,1.2,12386,1750,12304,0.1,0.1,0.1,119.96,-120.03,4.35,147.5,-63.82,1
1423,1.63650314464762e-05,133125,133123,133124,0.7,0.7,0.7,12062,2640,11326,0.1,0.2,0.2,120,-120,8.68,136.39,-63.77,0
1424,0.000412334978036924,133031,133092,133132,0,1.3,1.2,12056,2639,11322,0.1,0.2,0.2,119.96,-120.03,8.68,136.35,-63.82,1
1425,2.72690739460274e-05,133126,133122,133122,0.7,0.8,0.7,11525,6932,6932,0.1,0.6,0.6,120,-120,30,123.77,-63.77,0
1426,0.000407308984562124,133033,133091,133131,0,1.3,1.2,11523,6929,6930,0.1,0.6,0.6,119.96,-120.03,30,123.73,-63.82,1
1427,4.0336323918436e-05,133126,133121,133121,0.7,0.8,0.7,12967,12140,1698,0.1,1,1.1,120,-120,53.75,120.53,-63.77,0
1428,0.000402026702997247,133034,133089,133131,0,1.3,1.2,12968,12135,1698,0.1,1,1.1,119.96,-120.03,53.73,120.48,-63.82,1
1429,1.38359094667072e-05,133125,133123,133124,0.7,0.7,0.7,13620,248,13621,0.1,0.2,0.1,120,-120,0.52,150.34,-60.53,0
1430,0.00041433673522897,133031,133093,133132,0,1.2,1.2,13612,248,13616,0.1,0.2,0.1,119.96,-120.03,0.51,150.31,-60.57,1
