No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
6,0.000409108297468905,133032,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
6,0.000409211067172243,133032,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
6,0.000409211067172243,133032,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
6,0.000565761268024837,132948,133057,133098,0,2,2.2,13818,13823,13831,9.8,7.6,11.9,119.94,-120.04,-0.01,119.94,-120.01,1
6,0.000565761268024837,132948,133057,133098,0,2,2.2,13818,13823,13831,9.8,7.6,11.9,119.94,-120.04,-0.01,119.94,-120.01,1
7,0.000134508728342386,133129.736202581,133109.86524511,133112.555896139,0.77976891968483,1.00793114418571,0.812399323126595,11980.9885356892,6916.30311011454,6916.30300676786,0.000314554994397991,4.30675666127292,4.30675659711126,120.003868746573,-120.005959839029,29.9947386688684,120.009145401962,-59.9950394347727,0
7,1.25309808480368e-05,133125.266857007,133123.961875873,133124.074175196,0.711760859261016,0.711754130455199,0.71184113967493,7987.49407081338,7987.4874011196,7987.41610444419,0.000285084579740556,0.000285085725278419,0.000285087666080655,120.000535924003,-120.000705076825,29.999352033472,150.000591707452,-90.000113130201,0
7,1.2536567489827e-05,133125,133124,133124,0.7,0.7,0.7,13780,13780,63,0,0,0,120,-120,59.87,120.13,-90,0
7,1.2536567489827e-05,133125.267581426,133123.962384816,133124.073346149,0.71175957679532,0.711769851986708,0.711859913092027,13779.8169892983,13779.8056462522,63.3686498529333,0.000361783801725043,0.000361787507315999,0.000625796915371506,120.000536642491,-120.000704797919,59.867552030189,120.132280420564,-90.0001120966344,0
7,1.25921969944854e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0,0,0,120,-120,0,120,-120,0
7,1.25921969944854e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0,0,0,120,-120,0,120,-120,0
7,1.26144713873399e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0,0,0,120,-120,0,120,-120,0
7,1.26144713873399e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0,0,0,120,-120,0,120,-120,0
7,9.52211504609891e-05,133105,133099,133090,1.2,1.3,1.3,13832,13831,13830,8.2,8.9,11,120.01,-120,0.01,120.01,-119.99,0
7,9.52211504609891e-05,133105,133099,133090,1.2,1.3,1.3,13832,13831,13830,8.2,8.9,11,120.01,-120,0.01,120.01,-119.99,0
8,0.000407348958373448,133046.278933784,133075.254140457,133127.081286431,0.000176183904148235,1.60761170503033,1.23287110217218,11980.0568675268,6913.25390789093,6913.25421866908,0.000314532063924028,4.3048363374593,4.30483652658624,119.951230897502,-120.042176492092,29.9889975215851,119.955633631551,-60.0485527451132,1
