No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
1347,1.36425059502056e-05,133125.077194495,133123.495942102,133123.921857938,0.718324726205597,0.719016574553663,0.714989670658904,12461.700667894,1622.18911252168,12450.8423014322,0.0820395677299809,0.137813708664558,0.0836713915426472,120.00044873119,-120.000851656211,3.77020181500461,149.660715495433,-63.6961410153303,0
1348,0.000413594529608074,133030.976208365,133092.716575148,133132.119075275,0.000162335797356317,1.24605871350409,1.23970856743705,12454.861333273,1621.07221557606,12446.6044014516,0.0819952569129429,0.137719328995474,0.0836424178539021,119.955886695415,-120.027142110614,3.7655210723257,149.630242986188,-63.7437153295024,1
1349,1.39756762789904e-05,133125.089956765,133123.460032155,133123.885912013,0.718441704062804,0.71983062014307,0.715297907295253,12410.1790572615,1737.48862781241,12314.7278678572,0.08170037413471,0.147609106240912,0.0961306852967126,120.000460844067,-120.000863742375,4.35062688435261,147.192050835971,-63.6961210000905,0
1350,0.000413428124084031,133031.01813873,133092.67122812,133132.099415392,0.000162361575758739,1.24695513626832,1.23972779952159,12403.4527675486,1736.31248467924,12310.5348908633,0.0816568035464124,0.147509625972515,0.0960973862208304,119.955878574253,-120.027179517115,4.34623958382836,147.159606456192,-63.7437129570559,1
1351,1.63935714609591e-05,133125.18221101,133123.200447984,133123.626068927,0.719292392761568,0.725716341775603,0.717530982137522,12076.8900857627,2630.78321205108,11330.794245858,0.0795061572944607,0.223499800608143,0.186195476424404,120.000548404471,-120.000951110544,8.68410145811465,136.123014566724,-63.6959763155525,0
1352,0.000412239258988452,133031.321241854,133092.343423645,133131.957301514,0.000162551184640057,1.25345028949298,1.23986701944949,12070.9990282676,2629.22554623097,11326.9269324675,0.0794680497700909,0.223367387299779,0.186130825615188,119.955819866978,-120.027449920641,8.68163937443223,136.082684017041,-63.7436958196026,1
1353,2.73062788282136e-05,133125.594668364,133122.039814349,133122.464302754,0.723204458438831,0.752056495212018,0.727618980689284,11534.3041688992,6931.62191134807,6931.59171778436,0.0759339993362598,0.588880908165426,0.588878388901132,120.000939885015,-120.001341750303,29.9988415483994,123.698055474613,-63.6953294282336,0
1354,0.000407248081750307,133032.677353671,133090.87473169,133131.325410086,0.000163436763488816,1.28280685528851,1.2404937513786,11532.235648535,6928.51360437051,6929.20015280167,0.0759207516406185,0.588614473204317,0.588671738369276,119.955555100879,-120.028661551345,29.9980231846255,123.651407411854,-63.7436215618486,1
1355,4.03661088493557e-05,133126.085394109,133120.658799502,133121.081993766,0.728087402376967,0.783445662434536,0.739835857207499,12969.7810415179,12140.9363391143,1697.25782389857,0.0853844285864504,1.03144204729092,1.06800541286308,120.001405672058,-120.001806576766,53.7474176963092,120.518637687763,-63.6945597429654,0
1356,0.000402016107479313,133034.292803768,133089.121506715,133130.580209416,0.000164555499297549,1.31837391057633,1.2412485391334,12970.9587404732,12135.9648778196,1696.66465721704,0.0853920013419187,1.03101472456168,1.06762590680837,119.955235756598,-120.030108243994,53.7333798725288,120.470473602373,-63.7435377762537,1
