No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
2764,0.000418023650657193,133030,133093,133132,0,1.2,1.2,13827,13829,13836,0.1,0.1,0,119.96,-120.03,-0.01,119.95,-120.02,1
2765,1.13316134008777e-05,133125,133123,133124,0.7,0.7,0.7,13835,13835,13835,0.2,0.2,0,120,-120,0,120,-120,0
2766,0.000419952148040872,133030,133092,133132,0,1.3,1.2,13826,13829,13836,0.2,0.2,0,119.96,-120.03,-0.01,119.95,-120.02,1
2767,1.14118742232943e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0.1,0.2,0,120,-120,0,120,-120,0
2768,0.000418118821182213,133030,133093,133132,0,1.2,1.2,13827,13829,13836,0.1,0.2,0,119.96,-120.03,-0.01,119.95,-120.02,1
2769,1.35218776988404e-05,133125,133123,133124,0.7,0.7,0.7,13835,13835,13835,0.2,0.2,0.1,120,-120,0,120,-120,0
2770,0.000417878683823482,133030,133092,133132,0,1.3,1.2,13827,13829,13836,0.2,0.2,0.1,119.96,-120.03,-0.01,119.95,-120.02,1
2771,1.44699707197709e-05,133125,133123,133124,0.7,0.7,0.7,13835,13835,13835,0.2,0.2,0.2,120,-120,0,120,-120,0
2772,0.000416082366947919,133030,133092,133132,0,1.3,1.2,13827,13829,13836,0.2,0.2,0.2,119.96,-120.03,-0.01,119.95,-120.02,1
2773,1.99540835838662e-05,133125,133122,133123,0.7,0.7,0.7,13835,13834,13834,0.2,0.5,0.4,120,-120,0,120,-120,0
2774,0.000414661733831191,133031,133091,133132,0,1.3,1.3,13827,13829,13836,0.2,0.5,0.4,119.96,-120.03,-0.01,119.95,-120.02,1
2775,2.182829542553e-05,133125,133122,133123,0.7,0.7,0.7,13835,13834,13834,0.1,0.4,0.4,120,-120,0,120,-120,0
2776,0.000411090514898797,133032,133091,133132,0,1.3,1.2,13827,13829,13836,0.1,0.4,0.4,119.96,-120.03,-0.01,119.95,-120.02,1
2777,3.06503390186372e-05,133125,133122,133122,0.7,0.8,0.7,13835,13834,13834,0.2,0.7,0.8,120,-120,0,120,-120,0
2778,0.000405287978889722,133032,133090,133131,0,1.3,1.3,13827,13829,13836,0.2,0.7,0.8,119.96,-120.03,-0.01,119.95,-120.02,1
2779,2.97296499728952e-05,133125,133122,133122,0.7,0.8,0.7,13835,13834,13834,0.2,0.7,0.8,120,-120,0,120,-120,0
2780,0.000405954406893078,133032,133090,133131,0,1.3,1.3,13827,13829,13836,0.2,0.7,0.8,119.96,-120.03,-0.01,119.95,-120.02,1
2781,1.08086225132637e-05,133125,133123,133124,0.7,0.7,0.7,13835,13835,13835,0.2,0.2,0,120,-120,0,120,-120,0
2782,0.000422111603760552,133029,133092,133132,0,1.3,1.2,13826,13829,13836,0.2,0.2,0,119.96,-120.03,-0.01,119.95,-120.02,1
2783,1.07463917760972e-05,133125,133123,133124,0.7,0.7,0.7,13835,13835,13835,0.2,0.2,0,120,-120,0,120,-120,0
2784,0.000423577436992852,133029,133092,133132,0,1.3,1.3,13826,13829,13836,0.2,0.2,0,119.96,-120.03,-0.01,119.95,-120.02,1
2785,1.11483748817335e-05,133125,133123,133124,0.7,0.7,0.7,13835,13835,13835,0.2,0.2,0,120,-120,0,120,-120,0
2786,0.000422972900586166,133029,133092,133132,0,1.3,1.3,13826,13829,13836,0.2,0.2,0,119.96,-120.03,-0.01,119.95,-120.02,1
2787,1.18563276583412e-05,133125,133123,133124,0.7,0.7,0.7,13835,13835,13835,0.2,0.2,0.1,120,-120,0,120,-120,0
2788,0.000419355492077796,133030,133092,133132,0,1.3,1.2,13826,13829,13836,0.2,0.2,0.1,119.96,-120.03,-0.01,119.95,-120.02,1
2789,1.4818382477128e-05,133125,133123,133124,0.7,0.7,0.7,13835,13834,13835,0.2,0.3,0.2,120,-120,0,120,-120,0
